,dtime,r_wspd,r_apower
15558,2021-07-04 12:30:00,3.990000009536743,9289.0
15559,2021-07-04 12:45:00,4.420000076293945,14332.330078125
15560,2021-07-04 13:00:00,4.599999904632568,15216.0
15561,2021-07-04 13:15:00,4.570000171661377,15453.5
15562,2021-07-04 13:30:00,4.989999771118164,24123.830078125
15563,2021-07-04 13:45:00,5.460000038146973,23180.169921875
15564,2021-07-04 14:00:00,5.570000171661377,30293.5
15565,2021-07-04 14:15:00,5.760000228881836,26823.830078125
15566,2021-07-04 14:30:00,6.099999904632568,44864.5
15567,2021-07-04 14:45:00,6.5,55078.5
15568,2021-07-04 15:00:00,6.800000190734863,69995.15625
15569,2021-07-04 15:15:00,7.28000020980835,80478.65625
15570,2021-07-04 15:30:00,7.559999942779541,81972.65625
15571,2021-07-04 15:45:00,7.610000133514404,78356.5
15572,2021-07-04 16:00:00,7.610000133514404,76573.0
15573,2021-07-04 16:15:00,7.610000133514404,77282.15625
15574,2021-07-04 16:30:00,7.869999885559082,82037.34375
15575,2021-07-04 16:45:00,7.820000171661377,83883.34375
15576,2021-07-04 17:00:00,7.710000038146973,88275.65625
15577,2021-07-04 17:15:00,7.949999809265137,87701.84375
15578,2021-07-04 17:30:00,8.109999656677246,92732.0
15579,2021-07-04 17:45:00,7.71999979019165,82400.5
15580,2021-07-04 18:00:00,7.739999771118164,85510.5
15581,2021-07-04 18:15:00,7.630000114440918,78757.15625
15582,2021-07-04 18:30:00,7.690000057220459,81102.5
15583,2021-07-04 18:45:00,7.690000057220459,78999.84375
15584,2021-07-04 19:00:00,7.570000171661377,74405.65625
15585,2021-07-04 19:15:00,7.170000076293945,60942.671875
15586,2021-07-04 19:30:00,7.139999866485596,64476.5
15587,2021-07-04 19:45:00,7.300000190734863,71738.15625
15588,2021-07-04 20:00:00,7.349999904632568,73310.65625
15589,2021-07-04 20:15:00,7.380000114440918,73316.15625
15590,2021-07-04 20:30:00,7.480000019073486,74517.15625
15591,2021-07-04 20:45:00,7.070000171661377,62164.0
15592,2021-07-04 21:00:00,6.940000057220459,58638.671875
15593,2021-07-04 21:15:00,6.650000095367432,49500.671875
15594,2021-07-04 21:30:00,6.179999828338623,40241.5
15595,2021-07-04 21:45:00,5.849999904632568,33511.828125
15596,2021-07-04 22:00:00,5.690000057220459,32478.5
15597,2021-07-04 22:15:00,5.929999828338623,37111.328125
15598,2021-07-04 22:30:00,6.0,40422.671875
15599,2021-07-04 22:45:00,6.449999809265137,51685.671875
15600,2021-07-04 23:00:00,6.880000114440918,61768.5
15601,2021-07-04 23:15:00,6.949999809265137,62030.171875
15602,2021-07-04 23:30:00,7.309999942779541,71654.65625
15603,2021-07-04 23:45:00,7.21999979019165,69666.5
15604,2021-07-05 00:00:00,7.769999980926514,85089.65625
15605,2021-07-05 00:15:00,7.940000057220459,88364.84375
15606,2021-07-05 00:30:00,7.659999847412109,80286.5
15607,2021-07-05 00:45:00,7.420000076293945,74471.84375
15608,2021-07-05 01:00:00,7.360000133514404,75068.5
15609,2021-07-05 01:15:00,7.349999904632568,75025.0
15610,2021-07-05 01:30:00,7.010000228881836,64851.0
15611,2021-07-05 01:45:00,6.659999847412109,56032.671875
15612,2021-07-05 02:00:00,6.840000152587891,60078.0
15613,2021-07-05 02:15:00,7.010000228881836,65433.171875
15614,2021-07-05 02:30:00,7.440000057220459,75504.5
15615,2021-07-05 02:45:00,7.389999866485596,73036.84375
15616,2021-07-05 03:00:00,6.909999847412109,61761.328125
15617,2021-07-05 03:15:00,7.0,64830.328125
15618,2021-07-05 03:30:00,7.090000152587891,65946.84375
15619,2021-07-05 03:45:00,7.110000133514404,69263.0
15620,2021-07-05 04:00:00,7.03000020980835,66916.0
15621,2021-07-05 04:15:00,6.690000057220459,53679.171875
15622,2021-07-05 04:30:00,6.650000095367432,57282.171875
15623,2021-07-05 04:45:00,6.989999771118164,63126.828125
15624,2021-07-05 05:00:00,6.889999866485596,60141.671875
15625,2021-07-05 05:15:00,6.96999979019165,63980.5
15626,2021-07-05 05:30:00,7.230000019073486,66943.15625
15627,2021-07-05 05:45:00,7.239999771118164,69191.5
15628,2021-07-05 06:00:00,7.239999771118164,68576.34375
15629,2021-07-05 06:15:00,7.210000038146973,66996.0
15630,2021-07-05 06:30:00,7.28000020980835,71073.34375
15631,2021-07-05 06:45:00,7.28000020980835,71094.0
15632,2021-07-05 07:00:00,7.179999828338623,68260.34375
15633,2021-07-05 07:15:00,6.440000057220459,49973.0
15634,2021-07-05 07:30:00,6.360000133514404,54276.0
15635,2021-07-05 07:45:00,6.550000190734863,59607.0
15636,2021-07-05 08:00:00,6.380000114440918,55770.828125
15637,2021-07-05 08:15:00,5.949999809265137,46465.328125
15638,2021-07-05 08:30:00,5.059999942779541,30051.5
15639,2021-07-05 08:45:00,4.289999961853027,22733.669921875
15640,2021-07-05 09:00:00,4.150000095367432,22193.5
15641,2021-07-05 09:15:00,3.8499999046325684,18610.169921875
15642,2021-07-05 09:30:00,3.799999952316284,15688.669921875
15643,2021-07-05 09:45:00,4.480000019073486,22022.330078125
15644,2021-07-05 10:00:00,4.619999885559082,26085.0
15645,2021-07-05 10:15:00,4.699999809265137,25591.330078125
15646,2021-07-05 10:30:00,4.610000133514404,26564.830078125
15647,2021-07-05 10:45:00,4.440000057220459,26038.169921875
15648,2021-07-05 11:00:00,4.429999828338623,23038.669921875
15649,2021-07-05 11:15:00,4.570000171661377,24236.0
15650,2021-07-05 11:30:00,4.5,25386.330078125
15651,2021-07-05 11:45:00,4.579999923706055,24902.5
15652,2021-07-05 12:00:00,4.369999885559082,18633.330078125
15653,2021-07-05 12:15:00,3.9200000762939453,10275.5
15654,2021-07-05 12:30:00,4.070000171661377,10249.669921875
15655,2021-07-05 12:45:00,4.079999923706055,11456.169921875
15656,2021-07-05 13:00:00,4.050000190734863,11360.5
15657,2021-07-05 13:15:00,4.329999923706055,13523.330078125
15658,2021-07-05 13:30:00,4.329999923706055,14858.0
15659,2021-07-05 13:45:00,4.699999809265137,17927.669921875
15660,2021-07-05 14:00:00,4.670000076293945,19829.5
15661,2021-07-05 14:15:00,4.840000152587891,21669.0
15662,2021-07-05 14:30:00,5.099999904632568,25991.669921875
15663,2021-07-05 14:45:00,5.269999980926514,26834.169921875
15664,2021-07-05 15:00:00,5.78000020980835,42260.828125
15665,2021-07-05 15:15:00,6.21999979019165,54277.828125
15666,2021-07-05 15:30:00,6.730000019073486,62457.171875
15667,2021-07-05 15:45:00,6.920000076293945,64369.171875
15668,2021-07-05 16:00:00,7.289999961853027,76645.34375
15669,2021-07-05 16:15:00,7.199999809265137,70082.5
15670,2021-07-05 16:30:00,6.5,51308.171875
15671,2021-07-05 16:45:00,6.480000019073486,54368.328125
15672,2021-07-05 17:00:00,6.300000190734863,50459.671875
15673,2021-07-05 17:15:00,6.320000171661377,50036.171875
15674,2021-07-05 17:30:00,6.309999942779541,48589.328125
15675,2021-07-05 17:45:00,6.440000057220459,56368.671875
15676,2021-07-05 18:00:00,7.019999980926514,68992.34375
15677,2021-07-05 18:15:00,7.690000057220459,84408.5
15678,2021-07-05 18:30:00,8.100000381469727,93832.65625
15679,2021-07-05 18:45:00,8.239999771118164,99412.84375
15680,2021-07-05 19:00:00,8.380000114440918,102402.84375
15681,2021-07-05 19:15:00,8.34000015258789,97163.5
15682,2021-07-05 19:30:00,8.010000228881836,89919.34375
15683,2021-07-05 19:45:00,7.659999847412109,89068.65625
