dtime,p_sfc,rh_2,t_2,tdew2m,wdir_70,wspd_70,power
2021-05-20 04:00:00,0.3357428545245211,0.8278742259974142,0.6387461391027868,0.9195045925254963,1.2225454645551774,0.8725877116952021,-0.3603910863114403
2021-05-20 04:15:00,0.3360139958388752,0.8246613588378722,0.6389735253744513,0.9177530662717246,1.2257195377695151,0.8958449650324993,-0.3244378771954453
2021-05-20 04:30:00,0.33628513715322933,0.8202704403864984,0.6392009116461155,0.9155344663502808,1.2286964635792357,0.9066227165790519,-0.3670758281306555
2021-05-20 04:45:00,0.3365972649453344,0.8157367278391443,0.6397693773252761,0.913549403262673,1.2311509487667203,0.9091753419453408,-0.6378095160021529
2021-05-20 05:00:00,0.3369882128869613,0.8121311769156583,0.6407926155477653,0.9126152559273282,1.2327379853738891,0.9066227165790519,-0.07090656153437816
2021-05-20 05:15:00,0.3374832034259566,0.8095965817120196,0.6428390919927438,0.9131990980119187,1.233240711255663,0.9035028411313659,0.05493990090757952
2021-05-20 05:30:00,0.3380507085025115,0.8052056632606455,0.6468183517468685,0.9148338558487721,1.2330731359617384,0.9074735917011482,-0.06436513856288983
2021-05-20 05:45:00,0.33864028322093265,0.795102980970086,0.6543220987117893,0.9167021505194616,1.2328168443357361,0.9267600944686636,-0.3118254532191949
2021-05-20 06:00:00,0.33920778829748793,0.7754330942488898,0.6666009573816599,0.9178698346886429,1.233033706480815,0.970154725695572,0.4969112951506256
2021-05-20 06:15:00,0.33970908444844483,0.743482915273444,0.6844507797073051,0.9177530662717246,1.2340884450955174,1.0404937357888624,0.16285095496765498
2021-05-20 06:30:00,0.3401441716738035,0.7005018923835711,0.7070757137379001,0.915651234767199,1.2356459095919934,1.1230286226321984,0.2309566377407106
2021-05-20 06:45:00,0.3405193555855261,0.6487747311149448,0.7328840555717943,0.9112140349243109,1.2372625183098551,1.1979056333766689,0.7845081033520831
2021-05-20 07:00:00,0.34083148337763153,0.5906218355272342,0.760397794443171,0.9040911614923063,1.2385932632910213,1.2444201400512638,0.6661948778068008
2021-05-20 07:15:00,0.3410931662740429,0.5286848963960633,0.7883663058578764,0.894165846054267,1.2393325660583363,1.2492417657431425,1.1618420578618072
2021-05-20 07:30:00,0.3412917930508371,0.46678365578888736,0.8157663515934208,0.8829560780301285,1.239273421836951,1.2254172623244475,1.0403920769112085
2021-05-20 07:45:00,0.3414242109020334,0.40909484101311083,0.8418020796989796,0.8725636889244166,1.2381398242604018,1.1925167576033926,0.9882181703180662
2021-05-20 08:00:00,0.34148096140968903,0.3597951793761384,0.8655639450878957,0.8647402049909038,1.2356557669622243,1.1698267543474925,0.8447305187475905
2021-05-20 08:15:00,0.3414588917678228,0.32170485427356793,0.8865971752168404,0.8610036156495243,1.2317226762401103,1.1720957546730821,0.7519826718522761
2021-05-20 08:30:00,0.3413769188123205,0.29236066754975076,0.9050154632216466,0.8599526998972613,1.2267447042735247,1.1925167576033926,0.9527362966095096
2021-05-20 08:45:00,0.34124765376710503,0.2679785756612267,0.9210461953739774,0.8594856262295887,1.2212147195740108,1.2200283865511712,0.9701715048574515
